Trade Date,Investments,Ticker,Transaction,Transaction Amount,Share Price,Total shares
08/17/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Redemption,-445.73,11.64,-38.293,
08/17/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Redemption,-245.75,11.64,-21.113,
08/17/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Redemption,-308.52,11.64,-26.505,
08/07/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Redemption,-445.72,11.69,-38.128,
08/07/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Redemption,-245.76,11.69,-21.023,
08/07/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Redemption,-308.52,11.69,-26.392,
08/06/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Redemption,-445.73,11.65,-38.260,
08/06/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Redemption,-245.76,11.65,-21.095,
08/06/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Redemption,-308.51,11.65,-26.482,
08/05/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Redemption,-445.72,11.63,-38.325,
08/05/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Redemption,-245.76,11.63,-21.132,
08/05/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Redemption,-308.52,11.63,-26.528,
08/04/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Redemption,-445.72,11.67,-38.194,
08/04/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Redemption,-245.76,11.67,-21.059,
08/04/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Redemption,-308.52,11.67,-26.437,
08/03/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Redemption,-445.73,11.74,-37.967,
08/03/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Redemption,-245.76,11.74,-20.934,
08/03/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Redemption,-308.51,11.74,-26.279,
07/31/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Redemption,-445.72,11.74,-37.966,
07/31/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Redemption,-245.76,11.74,-20.934,
07/31/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Redemption,-308.52,11.74,-26.279,
07/30/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Redemption,-445.72,11.69,-38.128,
07/30/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Redemption,-245.76,11.69,-21.023,
07/30/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Redemption,-308.52,11.69,-26.392,
07/29/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Redemption,-445.72,11.68,-38.161,
07/29/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Redemption,-245.76,11.68,-21.041,
07/29/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Redemption,-308.52,11.68,-26.414,
07/28/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Redemption,-445.72,11.68,-38.161,
07/28/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Redemption,-245.76,11.68,-21.041,
07/28/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Redemption,-308.52,11.68,-26.414,
07/23/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Redemption,-445.72,11.70,-38.096,
07/23/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Redemption,-245.76,11.70,-21.005,
07/23/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Redemption,-308.52,11.70,-26.369,
06/10/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,445.75,11.54,38.627,
06/10/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,245.73,11.54,21.294,
06/10/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,308.52,11.54,26.735,
06/09/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,668.62,11.59,57.689,
06/09/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,368.60,11.59,31.803,
06/09/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,462.78,11.59,39.929,
06/08/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,2674.50,11.61,230.362,
06/08/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,1474.40,11.61,126.994,
06/08/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,1851.10,11.61,159.440,
06/05/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,2228.75,11.60,192.134,
06/05/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,1228.67,11.60,105.920,
06/05/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,1542.58,11.60,132.981,
06/04/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,445.75,11.64,38.295,
06/04/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,245.73,11.64,21.111,
06/04/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,308.52,11.64,26.505,
06/03/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,445.75,11.60,38.427,
06/03/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,245.73,11.60,21.184,
06/03/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,308.52,11.60,26.597,
06/02/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,222.45,11.68,19.045,
06/02/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,123.27,11.68,10.554,
06/02/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,154.28,11.68,13.209,
04/15/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Redemption,-446.05,11.92,-37.420,
04/15/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Redemption,-246.78,11.92,-20.703,
04/15/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Redemption,-320.60,11.92,-26.896,
04/14/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Redemption,-444.56,11.88,-37.420,
04/14/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Redemption,-245.95,11.88,-20.703,
04/14/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Redemption,-319.52,11.88,-26.896,
03/05/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,134.09,11.76,11.402,
03/05/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,71.31,11.76,6.064,
03/05/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,94.60,11.76,8.044,
03/04/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,89.39,11.78,7.588,
03/04/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,47.54,11.78,4.036,
03/04/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,63.07,11.78,5.354,
03/02/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,220.53,11.76,18.753,
03/02/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,121.36,11.76,10.320,
03/02/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,158.11,11.76,13.445,
02/24/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,436.27,11.76,37.098,
02/24/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,246.81,11.76,20.987,
02/24/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Purchase,316.92,11.76,26.949,
01/30/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Redemption,-1907.86,12.02,-158.724,
01/30/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Redemption,-1229.39,12.02,-102.278,
01/30/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Redemption,-1478.33,12.02,-122.989,
01/28/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Redemption,-1725.96,11.93,-144.674,
01/28/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Redemption,-1112.16,11.93,-93.224,
01/28/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Redemption,-1337.38,11.93,-112.102,
01/27/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Redemption,-1474.42,11.89,-124.005,
01/27/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Redemption,-950.09,11.89,-79.907,
01/27/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Redemption,-1142.49,11.89,-96.088,
01/26/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Redemption,-826.71,11.85,-69.765,
01/26/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Redemption,-532.71,11.85,-44.954,
01/26/2015,DFA Inflation-Protected Securities,DIPSX,Exchange Redemption,-640.58,11.85,-54.057,
12/16/2015,DFA International Large Cap Growth Port,DILRX,Ordinary Dividend Reinvestment Increase,12.43,11.00,1.130,
12/16/2015,DFA International Large Cap Growth Port,DILRX,Ordinary Dividend Reinvestment Increase,5.98,11.00,0.544,
12/16/2015,DFA International Large Cap Growth Port,DILRX,Ordinary Dividend Reinvestment Increase,8.17,11.00,0.743,
12/11/2015,DFA International Large Cap Growth Port,DILRX,Exchange Purchase,353.67,10.83,32.657,
12/11/2015,DFA International Large Cap Growth Port,DILRX,Exchange Purchase,166.00,10.83,15.328,
12/11/2015,DFA International Large Cap Growth Port,DILRX,Exchange Purchase,230.33,10.83,21.268,
12/09/2015,DFA International Large Cap Growth Port,DILRX,Exchange Purchase,353.67,11.01,32.123,
12/09/2015,DFA International Large Cap Growth Port,DILRX,Exchange Purchase,166.01,11.01,15.078,
12/09/2015,DFA International Large Cap Growth Port,DILRX,Exchange Purchase,230.32,11.01,20.919,
12/07/2015,DFA International Large Cap Growth Port,DILRX,Exchange Purchase,353.67,11.19,31.606,
12/07/2015,DFA International Large Cap Growth Port,DILRX,Exchange Purchase,166.01,11.19,14.836,
12/07/2015,DFA International Large Cap Growth Port,DILRX,Exchange Purchase,230.32,11.19,20.583,
09/29/2015,DFA International Large Cap Growth Port,DILRX,Exchange Purchase,46.11,10.31,4.472,
09/29/2015,DFA International Large Cap Growth Port,DILRX,Exchange Purchase,23.12,10.31,2.243,
09/29/2015,DFA International Large Cap Growth Port,DILRX,Exchange Purchase,30.77,10.31,2.985,
09/23/2015,DFA International Large Cap Growth Port,DILRX,Exchange Purchase,46.11,10.52,4.383,
09/23/2015,DFA International Large Cap Growth Port,DILRX,Exchange Purchase,23.12,10.52,2.198,
09/23/2015,DFA International Large Cap Growth Port,DILRX,Exchange Purchase,30.77,10.52,2.925,
09/18/2015,DFA International Large Cap Growth Port,DILRX,Exchange Purchase,178.29,10.79,16.524,
09/18/2015,DFA International Large Cap Growth Port,DILRX,Exchange Purchase,98.30,10.79,9.110,
09/18/2015,DFA International Large Cap Growth Port,DILRX,Exchange Purchase,123.41,10.79,11.437,
09/11/2015,DFA International Large Cap Growth Port,DILRX,Exchange Purchase,133.72,10.81,12.370,
09/11/2015,DFA International Large Cap Growth Port,DILRX,Exchange Purchase,73.73,10.81,6.821,
09/11/2015,DFA International Large Cap Growth Port,DILRX,Exchange Purchase,92.55,10.81,8.562,
09/09/2015,DFA International Large Cap Growth Port,DILRX,Ordinary Dividend Reinvestment Increase,7.32,10.80,0.678,
09/09/2015,DFA International Large Cap Growth Port,DILRX,Ordinary Dividend Reinvestment Increase,3.47,10.80,0.321,
09/09/2015,DFA International Large Cap Growth Port,DILRX,Ordinary Dividend Reinvestment Increase,4.79,10.80,0.444,
09/02/2015,DFA International Large Cap Growth Port,DILRX,Exchange Purchase,445.72,10.80,41.270,
09/02/2015,DFA International Large Cap Growth Port,DILRX,Exchange Purchase,245.76,10.80,22.756,
09/02/2015,DFA International Large Cap Growth Port,DILRX,Exchange Purchase,308.52,10.80,28.567,
08/31/2015,DFA International Large Cap Growth Port,DILRX,Exchange Purchase,479.87,10.97,43.744,
08/31/2015,DFA International Large Cap Growth Port,DILRX,Exchange Purchase,213.49,10.97,19.461,
08/31/2015,DFA International Large Cap Growth Port,DILRX,Exchange Purchase,306.64,10.97,27.953,
08/27/2015,DFA International Large Cap Growth Port,DILRX,Exchange Purchase,719.81,11.09,64.906,
08/27/2015,DFA International Large Cap Growth Port,DILRX,Exchange Purchase,320.23,11.09,28.876,
08/27/2015,DFA International Large Cap Growth Port,DILRX,Exchange Purchase,459.96,11.09,41.475,
12/31/2015,Vanguard Prime Money Market,VMMXX,Daily Accrual Dividend Reinvestment Incr,0.01,1.00,0.010,
12/31/2015,Vanguard Prime Money Market,VMMXX,Daily Accrual Dividend Reinvestment Incr,0.01,1.00,0.010,
12/31/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-410.02,1.00,-410.020,
12/31/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-136.67,1.00,-136.670,
12/31/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-239.18,1.00,-239.180,
12/31/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,410.01,1.00,410.010,
12/31/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,136.67,1.00,136.670,
12/31/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,239.17,1.00,239.170,
12/16/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-18.70,1.00,-18.700,
12/16/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-6.23,1.00,-6.230,
12/16/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-10.92,1.00,-10.920,
12/15/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-391.31,1.00,-391.310,
12/15/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-130.44,1.00,-130.440,
12/15/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-228.25,1.00,-228.250,
12/15/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,410.01,1.00,410.010,
12/15/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,136.67,1.00,136.670,
12/15/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,239.17,1.00,239.170,
12/03/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-820.04,1.00,-820.040,
12/03/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-273.35,1.00,-273.350,
12/03/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-478.35,1.00,-478.350,
11/30/2015,Vanguard Prime Money Market,VMMXX,Daily Accrual Dividend Reinvestment Incr,0.02,1.00,0.020,
11/30/2015,Vanguard Prime Money Market,VMMXX,Daily Accrual Dividend Reinvestment Incr,0.01,1.00,0.010,
11/30/2015,Vanguard Prime Money Market,VMMXX,Daily Accrual Dividend Reinvestment Incr,0.01,1.00,0.010,
11/30/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,410.01,1.00,410.010,
11/30/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,136.67,1.00,136.670,
11/30/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,239.17,1.00,239.170,
11/13/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,410.01,1.00,410.010,
11/13/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,136.67,1.00,136.670,
11/13/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,239.17,1.00,239.170,
11/02/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-820.04,1.00,-820.040,
11/02/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-273.35,1.00,-273.350,
11/02/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-478.35,1.00,-478.350,
10/30/2015,Vanguard Prime Money Market,VMMXX,Daily Accrual Dividend Reinvestment Incr,0.02,1.00,0.020,
10/30/2015,Vanguard Prime Money Market,VMMXX,Daily Accrual Dividend Reinvestment Incr,0.01,1.00,0.010,
10/30/2015,Vanguard Prime Money Market,VMMXX,Daily Accrual Dividend Reinvestment Incr,0.01,1.00,0.010,
10/30/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,410.01,1.00,410.010,
10/30/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,136.67,1.00,136.670,
10/30/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,239.17,1.00,239.170,
10/15/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,410.01,1.00,410.010,
10/15/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,136.67,1.00,136.670,
10/15/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,239.17,1.00,239.170,
10/06/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-410.01,1.00,-410.010,
10/06/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-136.67,1.00,-136.670,
10/06/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-239.17,1.00,-239.170,
09/30/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,410.01,1.00,410.010,
09/30/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,136.67,1.00,136.670,
09/30/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,239.17,1.00,239.170,
09/16/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-410.01,1.00,-410.010,
09/16/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-136.67,1.00,-136.670,
09/16/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-239.17,1.00,-239.170,
09/15/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,410.01,1.00,410.010,
09/15/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,136.67,1.00,136.670,
09/15/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,239.17,1.00,239.170,
09/01/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-37.43,1.00,-37.430,
09/01/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-12.47,1.00,-12.470,
09/01/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-21.83,1.00,-21.830,
09/01/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-782.61,1.00,-782.610,
09/01/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-260.88,1.00,-260.880,
09/01/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-456.51,1.00,-456.510,
08/31/2015,Vanguard Prime Money Market,VMMXX,Daily Accrual Dividend Reinvestment Incr,0.02,1.00,0.020,
08/31/2015,Vanguard Prime Money Market,VMMXX,Daily Accrual Dividend Reinvestment Incr,0.01,1.00,0.010,
08/31/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,410.01,1.00,410.010,
08/31/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,136.67,1.00,136.670,
08/31/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,239.17,1.00,239.170,
08/14/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,410.01,1.00,410.010,
08/14/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,136.67,1.00,136.670,
08/14/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,239.17,1.00,239.170,
08/05/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-1025.02,1.00,-1025.015,
08/05/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-341.67,1.00,-341.670,
08/05/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-597.92,1.00,-597.920,
08/04/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-1025.02,1.00,-1025.015,
08/04/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-341.67,1.00,-341.670,
08/04/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-597.92,1.00,-597.920,
07/31/2015,Vanguard Prime Money Market,VMMXX,Daily Accrual Dividend Reinvestment Incr,0.01,1.00,0.010,
07/31/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,1640.01,1.00,1640.010,
07/31/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,546.67,1.00,546.670,
07/31/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,956.67,1.00,956.670,
07/15/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,410.01,1.00,410.010,
07/15/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,136.67,1.00,136.670,
07/15/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,239.17,1.00,239.170,
07/02/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-410.01,1.00,-410.010,
07/02/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-136.67,1.00,-136.670,
07/02/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-239.17,1.00,-239.170,
06/30/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,410.01,1.00,410.010,
06/30/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,136.67,1.00,136.670,
06/30/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,239.17,1.00,239.170,
06/18/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-410.01,1.00,-410.010,
06/18/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-136.67,1.00,-136.670,
06/18/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-239.17,1.00,-239.170,
06/15/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,410.01,1.00,410.010,
06/15/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,136.67,1.00,136.670,
06/15/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,239.17,1.00,239.170,
06/02/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-410.01,1.00,-410.010,
06/02/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-136.67,1.00,-136.670,
06/02/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-239.17,1.00,-239.170,
05/29/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,410.01,1.00,410.010,
05/29/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,136.67,1.00,136.670,
05/29/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,239.17,1.00,239.170,
05/15/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-410.01,1.00,-410.010,
05/15/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-136.67,1.00,-136.670,
05/15/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-239.17,1.00,-239.170,
05/15/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,410.01,1.00,410.010,
05/15/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,136.67,1.00,136.670,
05/15/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,239.17,1.00,239.170,
05/01/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-410.01,1.00,-410.010,
05/01/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-136.67,1.00,-136.670,
05/01/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-239.17,1.00,-239.170,
04/30/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,410.01,1.00,410.010,
04/30/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,136.67,1.00,136.670,
04/30/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,239.17,1.00,239.170,
04/15/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-410.01,1.00,-410.010,
04/15/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-136.67,1.00,-136.670,
04/15/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-239.17,1.00,-239.170,
04/15/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,410.01,1.00,410.010,
04/15/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,136.67,1.00,136.670,
04/15/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,239.17,1.00,239.170,
04/01/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-410.01,1.00,-410.010,
04/01/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-136.67,1.00,-136.670,
04/01/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-239.17,1.00,-239.170,
03/31/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,410.01,1.00,410.010,
03/31/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,136.67,1.00,136.670,
03/31/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,239.17,1.00,239.170,
03/18/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-410.01,1.00,-410.010,
03/18/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-136.67,1.00,-136.670,
03/18/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-239.17,1.00,-239.170,
03/13/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,410.01,1.00,410.010,
03/13/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,136.67,1.00,136.670,
03/13/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,239.17,1.00,239.170,
03/02/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-410.01,1.00,-410.010,
03/02/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-136.67,1.00,-136.670,
03/02/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-239.17,1.00,-239.170,
02/27/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,410.01,1.00,410.010,
02/27/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,136.67,1.00,136.670,
02/27/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,239.17,1.00,239.170,
02/24/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-410.01,1.00,-410.010,
02/24/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-136.67,1.00,-136.670,
02/24/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-239.17,1.00,-239.170,
02/13/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,410.01,1.00,410.010,
02/13/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,136.67,1.00,136.670,
02/13/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,239.17,1.00,239.170,
01/30/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-1612.02,1.00,-1612.020,
01/30/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-537.34,1.00,-537.340,
01/30/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-940.34,1.00,-940.340,
01/30/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,1612.02,1.00,1612.020,
01/30/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,537.34,1.00,537.340,
01/30/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,940.34,1.00,940.340,
01/26/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-396.00,1.00,-396.000,
01/26/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-132.00,1.00,-132.000,
01/26/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-231.00,1.00,-231.000,
01/15/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,396.00,1.00,396.000,
01/15/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,132.00,1.00,132.000,
01/15/2015,Vanguard Prime Money Market,VMMXX,ACH Contribution,231.00,1.00,231.000,
01/02/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-462.00,1.00,-462.000,
01/02/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-198.00,1.00,-198.000,
01/02/2015,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-231.00,1.00,-231.000,
