Trade Date,Investments,Ticker,Transaction,Transaction Amount,Share Price,Total shares
02/28/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,198.00,1.00,198.000,
02/28/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,231.00,1.00,231.000,
02/18/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-198.00,1.00,-198.000,
02/18/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-198.00,1.00,-198.000,
02/18/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-231.00,1.00,-231.000,
02/14/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,198.00,1.00,198.000,
02/14/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,198.00,1.00,198.000,
02/14/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,231.00,1.00,231.000,
02/04/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-759.00,1.00,-759.000,
02/04/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-759.00,1.00,-759.000,
02/04/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-885.50,1.00,-885.500,
01/31/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,759.00,1.00,759.000,
01/31/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,759.00,1.00,759.000,
01/31/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,885.50,1.00,885.500,
01/17/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-198.00,1.00,-198.000,
01/17/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-198.00,1.00,-198.000,
01/17/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-231.00,1.00,-231.000,
01/15/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,198.00,1.00,198.000,
01/15/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,198.00,1.00,198.000,
01/15/2014,Vanguard Prime Money Market,VMMXX,ACH Contribution,231.00,1.00,231.000,
01/03/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-187.00,1.00,-187.000,
01/03/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-187.00,1.00,-187.000,
01/03/2014,Vanguard Prime Money Market,VMMXX,Exchange Redemption,-218.17,1.00,-218.170,
