Trade Date,Investments,Ticker,Transaction,Transaction Amount,Share Price,Total shares
12/15/2016,DFA Emerging Markets Small Cap,DEMSX,Ordinary Dividend Reinvestment Increase,34.82,18.52,1.880,
12/15/2016,DFA Emerging Markets Small Cap,DEMSX,Ordinary Dividend Reinvestment Increase,18.53,18.52,1.001,
12/15/2016,DFA Emerging Markets Small Cap,DEMSX,Ordinary Dividend Reinvestment Increase,23.78,18.52,1.284,
12/15/2016,DFA Emerging Markets Small Cap,DEMSX,Long Term Capital Gain Reinvestment,59.67,18.52,3.222,
12/15/2016,DFA Emerging Markets Small Cap,DEMSX,Long Term Capital Gain Reinvestment,31.76,18.52,1.715,
12/15/2016,DFA Emerging Markets Small Cap,DEMSX,Long Term Capital Gain Reinvestment,40.75,18.52,2.200,
12/15/2016,DFA Emerging Markets Small Cap,DEMSX,Short Term Capital Gain Reinvestment,5.28,18.52,0.285,
12/15/2016,DFA Emerging Markets Small Cap,DEMSX,Short Term Capital Gain Reinvestment,2.81,18.52,0.152,
12/15/2016,DFA Emerging Markets Small Cap,DEMSX,Short Term Capital Gain Reinvestment,3.60,18.52,0.194,
11/08/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-225.73,20.29,-11.125,
11/08/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-120.13,20.29,-5.921,
11/08/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-154.14,20.29,-7.597,
11/07/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-225.72,20.18,-11.185,
11/07/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-120.13,20.18,-5.953,
11/07/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-154.15,20.18,-7.639,
10/24/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-225.72,20.67,-10.920,
10/24/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-120.14,20.67,-5.812,
10/24/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-154.14,20.67,-7.457,
10/20/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-225.72,20.60,-10.957,
10/20/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-120.14,20.60,-5.832,
10/20/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-154.14,20.60,-7.482,
10/18/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-225.72,20.51,-11.005,
10/18/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-120.13,20.51,-5.857,
10/18/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-154.15,20.51,-7.516,
10/10/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-677.16,20.66,-32.776,
10/10/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-360.40,20.66,-17.444,
10/10/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-462.44,20.66,-22.383,
10/05/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-225.72,20.75,-10.878,
10/05/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-120.13,20.75,-5.789,
10/05/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-154.15,20.75,-7.429,
09/29/2016,DFA Emerging Markets Small Cap,DEMSX,Ordinary Dividend Reinvestment Increase,4.48,20.43,0.219,
09/29/2016,DFA Emerging Markets Small Cap,DEMSX,Ordinary Dividend Reinvestment Increase,2.38,20.43,0.117,
09/29/2016,DFA Emerging Markets Small Cap,DEMSX,Ordinary Dividend Reinvestment Increase,3.06,20.43,0.150,
09/22/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-451.44,20.72,-21.788,
09/22/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-240.27,20.72,-11.596,
09/22/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-308.29,20.72,-14.879,
09/08/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-632.02,20.70,-30.532,
09/08/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-336.38,20.70,-16.250,
09/08/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-431.60,20.70,-20.850,
08/24/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-225.73,20.20,-11.175,
08/24/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-120.13,20.20,-5.947,
08/24/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-154.14,20.20,-7.631,
08/15/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-225.72,20.63,-10.941,
08/15/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-120.13,20.63,-5.823,
08/15/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-154.15,20.63,-7.472,
08/08/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-135.43,20.41,-6.636,
08/08/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-72.08,20.41,-3.532,
08/08/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-92.49,20.41,-4.532,
08/05/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-361.16,20.37,-17.730,
08/05/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-192.21,20.37,-9.436,
08/05/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-246.63,20.37,-12.107,
07/27/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-112.86,19.82,-5.694,
07/27/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-60.07,19.82,-3.031,
07/27/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-77.07,19.82,-3.889,
07/18/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-225.73,19.60,-11.517,
07/18/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-120.13,19.60,-6.129,
07/18/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-154.14,19.60,-7.864,
07/12/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-225.73,19.34,-11.672,
07/12/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-120.13,19.34,-6.212,
07/12/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-154.14,19.34,-7.970,
06/29/2016,DFA Emerging Markets Small Cap,DEMSX,Ordinary Dividend Reinvestment Increase,58.18,18.72,3.108,
06/29/2016,DFA Emerging Markets Small Cap,DEMSX,Ordinary Dividend Reinvestment Increase,30.96,18.72,1.654,
06/29/2016,DFA Emerging Markets Small Cap,DEMSX,Ordinary Dividend Reinvestment Increase,39.73,18.72,2.122,
06/08/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-112.86,18.97,-5.949,
06/08/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-60.07,18.97,-3.167,
06/08/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-77.07,18.97,-4.063,
06/07/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-225.73,18.80,-12.007,
06/07/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-120.13,18.80,-6.390,
06/07/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-154.14,18.80,-8.199,
06/03/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-541.73,18.41,-29.426,
06/03/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-288.32,18.41,-15.661,
06/03/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-369.95,18.41,-20.095,
06/01/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-451.44,18.17,-24.845,
06/01/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-240.27,18.17,-13.223,
06/01/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-308.29,18.17,-16.967,
05/25/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-451.44,17.99,-25.094,
05/25/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-240.27,17.99,-13.356,
05/25/2016,DFA Emerging Markets Small Cap,DEMSX,Exchange Redemption,-308.29,17.99,-17.137,
03/30/2016,DFA Emerging Markets Small Cap,DEMSX,Ordinary Dividend Reinvestment Increase,25.44,18.35,1.386,
03/30/2016,DFA Emerging Markets Small Cap,DEMSX,Ordinary Dividend Reinvestment Increase,13.54,18.35,0.738,
03/30/2016,DFA Emerging Markets Small Cap,DEMSX,Ordinary Dividend Reinvestment Increase,17.37,18.35,0.947,
12/15/2016,DFA Investment Grade,DFAPX,Ordinary Dividend Reinvestment Increase,4.62,10.58,0.437,
12/15/2016,DFA Investment Grade,DFAPX,Ordinary Dividend Reinvestment Increase,2.07,10.58,0.196,
12/15/2016,DFA Investment Grade,DFAPX,Ordinary Dividend Reinvestment Increase,3.08,10.58,0.291,
12/14/2016,DFA Investment Grade,DFAPX,Exchange Purchase,118.13,10.67,11.071,
12/14/2016,DFA Investment Grade,DFAPX,Exchange Purchase,53.03,10.67,4.970,
12/14/2016,DFA Investment Grade,DFAPX,Exchange Purchase,78.84,10.67,7.389,
12/13/2016,DFA Investment Grade,DFAPX,Exchange Purchase,118.13,10.73,11.009,
12/13/2016,DFA Investment Grade,DFAPX,Exchange Purchase,53.03,10.73,4.942,
12/13/2016,DFA Investment Grade,DFAPX,Exchange Purchase,78.84,10.73,7.348,
12/12/2016,DFA Investment Grade,DFAPX,Exchange Purchase,118.13,10.73,11.009,
12/12/2016,DFA Investment Grade,DFAPX,Exchange Purchase,53.03,10.73,4.942,
12/12/2016,DFA Investment Grade,DFAPX,Exchange Purchase,78.84,10.73,7.348,
12/09/2016,DFA Investment Grade,DFAPX,Exchange Purchase,118.13,10.73,11.009,
12/09/2016,DFA Investment Grade,DFAPX,Exchange Purchase,53.03,10.73,4.942,
12/09/2016,DFA Investment Grade,DFAPX,Exchange Purchase,78.84,10.73,7.348,
12/08/2016,DFA Investment Grade,DFAPX,Exchange Purchase,118.13,10.77,10.968,
12/08/2016,DFA Investment Grade,DFAPX,Exchange Purchase,53.03,10.77,4.924,
12/08/2016,DFA Investment Grade,DFAPX,Exchange Purchase,78.84,10.77,7.320,
12/06/2016,DFA Investment Grade,DFAPX,Exchange Purchase,117.87,10.76,10.954,
12/06/2016,DFA Investment Grade,DFAPX,Exchange Purchase,53.34,10.76,4.957,
12/06/2016,DFA Investment Grade,DFAPX,Exchange Purchase,78.79,10.76,7.322,
12/14/2016,DFA Emerging Markets Core Equity,DFCEX,Ordinary Dividend Reinvestment Increase,26.12,17.41,1.500,
12/14/2016,DFA Emerging Markets Core Equity,DFCEX,Ordinary Dividend Reinvestment Increase,13.87,17.41,0.797,
12/14/2016,DFA Emerging Markets Core Equity,DFCEX,Ordinary Dividend Reinvestment Increase,17.79,17.41,1.022,
11/08/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-452.11,18.42,-24.544,
11/08/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-239.99,18.42,-13.029,
11/08/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-307.90,18.42,-16.715,
11/07/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-226.06,18.28,-12.367,
11/07/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-119.99,18.28,-6.564,
11/07/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-153.95,18.28,-8.422,
10/24/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-226.06,18.64,-12.128,
10/24/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-119.99,18.64,-6.437,
10/24/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-153.95,18.64,-8.259,
10/20/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-226.06,18.56,-12.180,
10/20/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-119.99,18.56,-6.465,
10/20/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-153.95,18.56,-8.295,
10/18/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-226.06,18.48,-12.233,
10/18/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-119.99,18.48,-6.493,
10/18/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-153.95,18.48,-8.331,
10/10/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-1356.34,18.61,-72.882,
10/10/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-719.97,18.61,-38.687,
10/10/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-923.69,18.61,-49.634,
10/05/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-452.12,18.60,-24.308,
10/05/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-240.00,18.60,-12.903,
10/05/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-307.88,18.60,-16.553,
09/29/2016,DFA Emerging Markets Core Equity,DFCEX,Ordinary Dividend Reinvestment Increase,45.33,18.37,2.468,
09/29/2016,DFA Emerging Markets Core Equity,DFCEX,Ordinary Dividend Reinvestment Increase,24.06,18.37,1.310,
09/29/2016,DFA Emerging Markets Core Equity,DFCEX,Ordinary Dividend Reinvestment Increase,30.87,18.37,1.681,
09/22/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-904.23,18.71,-48.329,
09/22/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-479.98,18.71,-25.654,
09/22/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-615.79,18.71,-32.912,
09/08/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-632.96,18.79,-33.686,
09/08/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-335.99,18.79,-17.881,
09/08/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-431.05,18.79,-22.940,
08/24/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-452.11,18.31,-24.692,
08/24/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-239.99,18.31,-13.107,
08/24/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-307.90,18.31,-16.816,
08/15/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-226.06,18.73,-12.069,
08/15/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-119.99,18.73,-6.406,
08/15/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-153.95,18.73,-8.219,
08/08/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-452.11,18.45,-24.505,
08/08/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-239.99,18.45,-13.008,
08/08/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-307.90,18.45,-16.688,
08/05/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-452.11,18.36,-24.625,
08/05/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-239.99,18.36,-13.071,
08/05/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-307.90,18.36,-16.770,
07/27/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-226.06,17.94,-12.601,
07/27/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-120.00,17.94,-6.689,
07/27/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-153.94,17.94,-8.581,
07/18/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-226.06,17.83,-12.679,
07/18/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-119.99,17.83,-6.730,
07/18/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-153.95,17.83,-8.634,
07/12/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-452.11,17.51,-25.820,
07/12/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-239.99,17.51,-13.706,
07/12/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-307.90,17.51,-17.584,
06/29/2016,DFA Emerging Markets Core Equity,DFCEX,Ordinary Dividend Reinvestment Increase,78.15,16.88,4.630,
06/29/2016,DFA Emerging Markets Core Equity,DFCEX,Ordinary Dividend Reinvestment Increase,41.49,16.88,2.458,
06/29/2016,DFA Emerging Markets Core Equity,DFCEX,Ordinary Dividend Reinvestment Increase,53.22,16.88,3.153,
06/08/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-113.03,17.18,-6.579,
06/08/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-60.00,17.18,-3.492,
06/08/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-76.97,17.18,-4.480,
06/07/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-226.06,17.01,-13.290,
06/07/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-120.00,17.01,-7.055,
06/07/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-153.94,17.01,-9.050,
06/03/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-587.75,16.65,-35.300,
06/03/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-311.99,16.65,-18.738,
06/03/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-400.26,16.65,-24.040,
06/01/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-678.17,16.40,-41.352,
06/01/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-359.99,16.40,-21.951,
06/01/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-461.84,16.40,-28.161,
05/25/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-565.14,16.23,-34.821,
05/25/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-299.99,16.23,-18.484,
05/25/2016,DFA Emerging Markets Core Equity,DFCEX,Exchange Redemption,-384.87,16.23,-23.713,
03/30/2016,DFA Emerging Markets Core Equity,DFCEX,Ordinary Dividend Reinvestment Increase,44.84,16.81,2.668,
03/30/2016,DFA Emerging Markets Core Equity,DFCEX,Ordinary Dividend Reinvestment Increase,23.80,16.81,1.416,
03/30/2016,DFA Emerging Markets Core Equity,DFCEX,Ordinary Dividend Reinvestment Increase,30.54,16.81,1.817,
12/15/2016,DFA Emerging Markets Value,DFEVX,Ordinary Dividend Reinvestment Increase,15.05,24.18,0.622,
12/15/2016,DFA Emerging Markets Value,DFEVX,Ordinary Dividend Reinvestment Increase,7.98,24.18,0.330,
12/15/2016,DFA Emerging Markets Value,DFEVX,Ordinary Dividend Reinvestment Increase,10.26,24.18,0.424,
11/08/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-226.08,24.98,-9.050,
11/08/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-119.83,24.98,-4.797,
11/08/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-154.09,24.98,-6.168,
11/07/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-226.08,24.78,-9.123,
11/07/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-119.83,24.78,-4.836,
11/07/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-154.09,24.78,-6.218,
10/24/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-226.08,25.22,-8.964,
10/24/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-119.83,25.22,-4.751,
10/24/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-154.09,25.22,-6.110,
10/20/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-226.08,25.00,-9.043,
10/20/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-119.82,25.00,-4.793,
10/20/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-154.10,25.00,-6.164,
10/18/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-226.08,24.84,-9.101,
10/18/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-119.82,24.84,-4.824,
10/18/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-154.10,24.84,-6.204,
10/10/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-678.23,24.83,-27.315,
10/10/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-359.48,24.83,-14.478,
10/10/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-462.29,24.83,-18.618,
10/05/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-226.08,24.68,-9.161,
10/05/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-119.83,24.68,-4.855,
10/05/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-154.09,24.68,-6.244,
09/29/2016,DFA Emerging Markets Value,DFEVX,Ordinary Dividend Reinvestment Increase,22.50,24.30,0.926,
09/29/2016,DFA Emerging Markets Value,DFEVX,Ordinary Dividend Reinvestment Increase,11.92,24.30,0.491,
09/29/2016,DFA Emerging Markets Value,DFEVX,Ordinary Dividend Reinvestment Increase,15.33,24.30,0.631,
09/22/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-452.15,24.76,-18.261,
09/22/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-239.65,24.76,-9.679,
09/22/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-308.20,24.76,-12.447,
09/08/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-678.23,24.95,-27.184,
09/08/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-359.47,24.95,-14.408,
09/08/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-462.30,24.95,-18.529,
08/24/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-339.11,24.17,-14.030,
08/24/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-179.74,24.17,-7.436,
08/24/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-231.15,24.17,-9.563,
08/15/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-226.08,24.71,-9.149,
08/15/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-119.83,24.71,-4.849,
08/15/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-154.09,24.71,-6.236,
08/08/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-316.51,24.21,-13.073,
08/08/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-167.75,24.21,-6.929,
08/08/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-215.74,24.21,-8.911,
08/05/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-135.65,24.06,-5.638,
08/05/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-71.89,24.06,-2.988,
08/05/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-92.46,24.06,-3.843,
07/27/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-113.04,23.57,-4.796,
07/27/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-59.91,23.57,-2.542,
07/27/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-77.05,23.57,-3.269,
07/18/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-226.08,23.41,-9.657,
07/18/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-119.82,23.41,-5.118,
07/18/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-154.10,23.41,-6.583,
07/12/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-226.08,22.88,-9.881,
07/12/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-119.82,22.88,-5.237,
07/12/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-154.10,22.88,-6.735,
06/29/2016,DFA Emerging Markets Value,DFEVX,Ordinary Dividend Reinvestment Increase,56.26,21.99,2.558,
06/29/2016,DFA Emerging Markets Value,DFEVX,Ordinary Dividend Reinvestment Increase,29.82,21.99,1.356,
06/29/2016,DFA Emerging Markets Value,DFEVX,Ordinary Dividend Reinvestment Increase,38.35,21.99,1.744,
06/08/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-226.08,22.52,-10.039,
06/08/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-119.82,22.52,-5.321,
06/08/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-154.10,22.52,-6.843,
06/07/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-226.08,22.22,-10.175,
06/07/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-119.82,22.22,-5.392,
06/07/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-154.10,22.22,-6.935,
06/03/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-452.16,21.71,-20.827,
06/03/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-239.65,21.71,-11.039,
06/03/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-308.19,21.71,-14.196,
06/01/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-452.16,21.35,-21.178,
06/01/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-239.65,21.35,-11.225,
06/01/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-308.19,21.35,-14.435,
05/25/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-113.04,21.21,-5.330,
05/25/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-59.91,21.21,-2.825,
05/25/2016,DFA Emerging Markets Value,DFEVX,Exchange Redemption,-77.05,21.21,-3.633,
03/30/2016,DFA Emerging Markets Value,DFEVX,Ordinary Dividend Reinvestment Increase,20.69,22.16,0.934,
03/30/2016,DFA Emerging Markets Value,DFEVX,Ordinary Dividend Reinvestment Increase,10.96,22.16,0.495,
03/30/2016,DFA Emerging Markets Value,DFEVX,Ordinary Dividend Reinvestment Increase,14.10,22.16,0.636,
12/14/2016,DFA Five-Year Global Fixed Income,DFGBX,Ordinary Dividend Reinvestment Increase,5.31,10.82,0.491,
12/14/2016,DFA Five-Year Global Fixed Income,DFGBX,Ordinary Dividend Reinvestment Increase,2.39,10.82,0.221,
12/14/2016,DFA Five-Year Global Fixed Income,DFGBX,Ordinary Dividend Reinvestment Increase,3.55,10.82,0.328,
12/14/2016,DFA Five-Year Global Fixed Income,DFGBX,Long Term Capital Gain Reinvestment,2.01,10.82,0.186,
12/14/2016,DFA Five-Year Global Fixed Income,DFGBX,Long Term Capital Gain Reinvestment,0.90,10.82,0.083,
12/14/2016,DFA Five-Year Global Fixed Income,DFGBX,Long Term Capital Gain Reinvestment,1.34,10.82,0.124,
12/14/2016,DFA Five-Year Global Fixed Income,DFGBX,Short Term Capital Gain Reinvestment,0.26,10.82,0.024,
12/14/2016,DFA Five-Year Global Fixed Income,DFGBX,Short Term Capital Gain Reinvestment,0.12,10.82,0.011,
12/14/2016,DFA Five-Year Global Fixed Income,DFGBX,Short Term Capital Gain Reinvestment,0.17,10.82,0.016,
12/14/2016,DFA Five-Year Global Fixed Income,DFGBX,Exchange Purchase,118.13,10.82,10.918,
